algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg2 Basis LMMSE E95,0.95,22,10,,267,,,,520.8333333333334,64,0.14008829609809603,0.1309045868039139,0.1399387040098832,0.131317245933505,,939.2900749374433,,10.0,0.016666666666666666,12,2,2.9412544801880434,alg2_basis_reduced_support,-0.05143296303677937,,48,576,8,,48,48,,,,-6.0,4,96,,50
Alg2 Basis LMMSE E99,0.99,22,10,,267,,,,520.8333333333334,64,0.138323084322155,0.13200121386126482,0.13823425127261266,0.13145891014342292,,133938.75465770924,,10.0,0.016666666666666666,12,2,3.1888880425767594,alg2_basis_reduced_support,0.0017888666480219738,,48,576,12,,48,48,,,,-6.0,6,96,,50
Alg2 CoherenceBlock Bc0.9,,22,10,,267,0.9,8.01,267,520.8333333333334,64,0.2353418506369217,0.23112632727751456,0.23013815264186063,0.22146111523394618,1.3545900721591606,1.9646229188486346,,10.0,0.016666666666666666,12,2,,alg2_coherence_block,-2.2119407138135245,3,48,576,,,,48,,,,-6.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,22,10,,267,,,,520.8333333333334,64,0.14127573248556172,0.13808054608458437,0.1413486264312441,0.13939719652014643,,,,10.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.09497041313308102,,48,576,,equal_total_overhead,,48,24,,,-6.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,22,10,,267,,,,520.8333333333334,64,nan,nan,0.045447386682124655,0.04021572367951486,,,CDD-shifted PDP,10.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,50
Alg2 Basis LMMSE E90,0.9,22,10,,267,,,,520.8333333333334,64,0.053227026534053215,0.04598531572559969,0.05289367753573061,0.04574349730306089,,86.34420510244244,,10.0,0.016666666666666666,12,2,2.739470398456584,alg2_basis_reduced_support,-0.6589484778344799,,48,576,6,,48,48,,,,0.0,3,96,,50
Alg2 Basis LMMSE E95,0.95,22,10,,267,,,,520.8333333333334,64,0.04835530218250656,0.0423011767954943,0.04804596076786772,0.041724906016391186,,939.2900749374433,,10.0,0.016666666666666666,12,2,2.9412544801880434,alg2_basis_reduced_support,-0.24147966874731813,,48,576,8,,48,48,,,,0.0,4,96,,50
Alg2 Basis LMMSE E99,0.99,22,10,,267,,,,520.8333333333334,64,0.04612068461394535,0.04108075149363173,0.04580559752501242,0.04040443225471012,,133938.75465770924,,10.0,0.016666666666666666,12,2,3.1888880425767594,alg2_basis_reduced_support,-0.034096373472851695,,48,576,12,,48,48,,,,0.0,6,96,,50
Alg2 CoherenceBlock Bc0.9,,22,10,,267,0.9,8.01,267,520.8333333333334,64,0.10019908894692289,0.09091028549892348,0.09410711321188144,0.08385947297800819,1.3545900721591606,1.9646229188486346,,10.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.1611353594339926,3,48,576,,,,48,,,,0.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,22,10,,267,,,,520.8333333333334,64,0.04818733190718499,0.04387175892238526,0.048209366291772617,0.044407306073594804,,,,10.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.2562250730143998,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,22,10,,267,,,,520.8333333333334,64,nan,nan,0.008490913601598116,0.007741672128118571,,,CDD-shifted PDP,10.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,8.0,,96,,50
Alg2 Basis LMMSE E90,0.9,22,10,,267,,,,520.8333333333334,64,0.013793210303668558,0.011733208588863626,0.01355979359197112,0.011760045377013889,,86.34420510244244,,10.0,0.016666666666666666,12,2,2.739470398456584,alg2_basis_reduced_support,-2.032986569381988,,48,576,6,,48,48,,,,8.0,3,96,,50
Alg2 Basis LMMSE E95,0.95,22,10,,267,,,,520.8333333333334,64,0.011184370958922591,0.010053411760974745,0.011015343954806767,0.01001255147642785,,939.2900749374433,,10.0,0.016666666666666666,12,2,2.9412544801880434,alg2_basis_reduced_support,-1.1304364078567521,,48,576,8,,48,48,,,,8.0,4,96,,50
Alg2 Basis LMMSE E99,0.99,22,10,,267,,,,520.8333333333334,64,0.009022780385052123,0.008006104794354279,0.008928647003969758,0.00792835743869906,,133938.75465770924,,10.0,0.016666666666666666,12,2,3.1888880425767594,alg2_basis_reduced_support,-0.21831231590541456,,48,576,12,,48,48,,,,8.0,6,96,,50
Alg2 CoherenceBlock Bc0.9,,22,10,,267,0.9,8.01,267,520.8333333333334,64,0.038706249009625646,0.036940505691172694,0.0363803600520616,0.03397274496794744,1.3545900721591606,1.9646229188486346,,10.0,0.016666666666666666,12,2,,alg2_coherence_block,-6.319125711238447,3,48,576,,,,48,,,,8.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,22,10,,267,,,,520.8333333333334,64,0.008879643413749921,0.008411201710023495,0.0088703351853532,0.00849829823451571,,,,10.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.18985609139874723,,48,576,,equal_total_overhead,,48,24,,,8.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.03354906160803088,0.032008210960347686,,,CDD-shifted PDP,10.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,-6.0,,576,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.038936270105345755,0.035716041006884094,0.038836426405761015,0.03554781480695576,,84.43704742735015,,10.0,0.1,2,2,2.74109941421027,alg2_basis_reduced_support,-0.6355888365327063,,48,576,6,,288,288,,,,-6.0,3,576,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.03569123292992121,0.03411525317808939,0.035589147562959104,0.03401904247264875,,881.484479553381,,10.0,0.1,2,2,2.9435761139081578,alg2_basis_reduced_support,-0.2563720869819003,,48,576,8,,288,288,,,,-6.0,4,576,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.03399814717931216,0.03243489684758209,0.03390926244980202,0.03244969881536565,,104622.20228555455,,10.0,0.1,2,2,3.1923069594536333,alg2_basis_reduced_support,-0.04637966533499553,,48,576,12,,288,288,,,,-6.0,6,576,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.07274862300223829,0.06742246464761444,0.0722672081709428,0.06705335887112339,1.0990269834441895,1.2285179128142403,,10.0,0.1,2,2,,alg2_coherence_block,-3.3326090022571453,3,48,576,,,,288,,,,-6.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.03364452830882208,0.030645714007244956,0.033656249700563926,0.03085546675811365,,,,10.0,0.1,2,2,,alg3_port_dmrs,-0.013853439759164284,,48,576,,equal_total_overhead,,288,144,,,-6.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.009554151436588552,0.008982263102725544,,,CDD-shifted PDP,10.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,0.0,,576,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.014742274664803677,0.013421893959030571,0.014692823568547297,0.0134430253714163,,84.43704742735015,,10.0,0.1,2,2,2.74109941421027,alg2_basis_reduced_support,-1.8691314290012166,,48,576,6,,288,288,,,,0.0,3,576,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.012111699171674657,0.011153713734970332,0.012071120813431122,0.011187413716407628,,881.484479553381,,10.0,0.1,2,2,2.9435761139081578,alg2_basis_reduced_support,-1.0155547584816702,,48,576,8,,288,288,,,,0.0,4,576,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.010006430309899086,0.009080863620905055,0.009970927434394572,0.009084757217725194,,104622.20228555455,,10.0,0.1,2,2,3.1923069594536333,alg2_basis_reduced_support,-0.18543434875329087,,48,576,12,,288,288,,,,0.0,6,576,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.03671024886755546,0.03465930727220155,0.036572793890596735,0.03495176687791013,1.0990269834441895,1.2285179128142403,,10.0,0.1,2,2,,alg2_coherence_block,-5.829660177684936,3,48,576,,,,288,,,,0.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.00904264807543587,0.008172827367239146,0.009032056459482128,0.008129586727309287,,,,10.0,0.1,2,2,,alg3_port_dmrs,0.2440547701402423,,48,576,,equal_total_overhead,,288,144,,,0.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.002034464988258123,0.0018325232369788922,,,CDD-shifted PDP,10.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,8.0,,576,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.007175758018455378,0.006104110830036738,0.007128623430575136,0.006057513085979842,,84.43704742735015,,10.0,0.1,2,2,2.74109941421027,alg2_basis_reduced_support,-5.445554533749194,,48,576,6,,288,288,,,,8.0,3,576,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.00381694639250547,0.003190539495105026,0.0037916560777021763,0.003182222160547023,,881.484479553381,,10.0,0.1,2,2,2.9435761139081578,alg2_basis_reduced_support,-2.7037871741167168,,48,576,8,,288,288,,,,8.0,4,576,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.0023267117792097687,0.0019948534122739706,0.0023117178554894233,0.00197560467522337,,104622.20228555455,,10.0,0.1,2,2,3.1923069594536333,alg2_basis_reduced_support,-0.5548460711961378,,48,576,12,,288,288,,,,8.0,6,576,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.030262544951145807,0.028396582893836696,0.030089153812287363,0.028787278325884055,1.0990269834441895,1.2285179128142403,,10.0,0.1,2,2,,alg2_coherence_block,-11.699597540415287,3,48,576,,,,288,,,,8.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.0019635821224620333,0.0017369324654358926,0.0019627084604920035,0.0017500884272409235,,,,10.0,0.1,2,2,,alg3_port_dmrs,0.1559442578922689,,48,576,,equal_total_overhead,,288,144,,,8.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.0510571865257664,0.04772677745199978,,,CDD-shifted PDP,10.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,-6.0,,288,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.05881976065132937,0.058883266473438486,0.05879239926966761,0.05891134162860341,,84.44447480561495,,10.0,0.05,4,2,2.7410670879217025,alg2_basis_reduced_support,-0.6126430415028249,,48,576,6,,144,144,,,,-6.0,3,288,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.053574294651758336,0.05309626039119853,0.05353416754354102,0.05316353091260538,,881.7086965599879,,10.0,0.05,4,2,2.943530108729421,alg2_basis_reduced_support,-0.20574174180812105,,48,576,8,,144,144,,,,-6.0,4,288,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.05136848805134919,0.04854433739903552,0.051318789672171156,0.04865020707582793,,104748.48256075171,,10.0,0.05,4,2,3.192239397219526,alg2_basis_reduced_support,-0.02219525604274863,,48,576,12,,144,144,,,,-6.0,6,288,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.10210426124519201,0.09709401429949456,0.10138165797479905,0.09440789501825927,1.0929823138392432,1.2055343892935677,,10.0,0.05,4,2,,alg2_coherence_block,-2.9790250970556635,3,48,576,,,,144,,,,-6.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.052206898350193,0.05041368928036858,0.05215373720692095,0.050308944296104954,,,,10.0,0.05,4,2,,alg3_port_dmrs,-0.09228554735990795,,48,576,,equal_total_overhead,,144,72,,,-6.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.01797959894331748,0.0175254199956484,,,CDD-shifted PDP,10.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.02351391465820788,0.02215393122024505,0.023441865117547436,0.022201130601282405,,84.44447480561495,,10.0,0.05,4,2,2.7410670879217025,alg2_basis_reduced_support,-1.1521216268095371,,48,576,6,,144,144,,,,0.0,3,288,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.0205752040238889,0.020105244453784966,0.020527722749939737,0.019971225376092482,,881.7086965599879,,10.0,0.05,4,2,2.943530108729421,alg2_basis_reduced_support,-0.5756077339140984,,48,576,8,,144,144,,,,0.0,4,288,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.018477317387916085,0.018075171534632166,0.018454847414079146,0.01810905205810817,,104748.48256075171,,10.0,0.05,4,2,3.192239397219526,alg2_basis_reduced_support,-0.11330458728509876,,48,576,12,,144,144,,,,0.0,6,288,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.05121636126006012,0.05066304497280087,0.05089180536405861,0.05027572488627355,1.0929823138392432,1.2055343892935677,,10.0,0.05,4,2,,alg2_coherence_block,-4.518678575072906,3,48,576,,,,144,,,,0.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.01751032049606225,0.01694022539081045,0.01748872793647275,0.016900266212557257,,,,10.0,0.05,4,2,,alg3_port_dmrs,0.12021778342712876,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.003263384256573182,0.0032275271318115075,,,CDD-shifted PDP,10.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,8.0,,288,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.008573449500257851,0.008145625677060023,0.008538063985847989,0.008051102216016645,,84.44447480561495,,10.0,0.05,4,2,2.7410670879217025,alg2_basis_reduced_support,-4.176911911114939,,48,576,6,,144,144,,,,8.0,3,288,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.00548683824576422,0.005174602040718023,0.005469048654704215,0.005159993399304462,,881.7086965599879,,10.0,0.05,4,2,2.943530108729421,alg2_basis_reduced_support,-2.242435729854346,,48,576,8,,144,144,,,,8.0,4,288,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.003569948714281444,0.003408600081032548,0.003560425392687389,0.0034286815980698595,,104748.48256075171,,10.0,0.05,4,2,3.192239397219526,alg2_basis_reduced_support,-0.3783367567856496,,48,576,12,,144,144,,,,8.0,6,288,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.02771907572183002,0.026176583296670393,0.02764571645736289,0.025879529787536666,1.0929823138392432,1.2055343892935677,,10.0,0.05,4,2,,alg2_coherence_block,-9.279596354019349,3,48,576,,,,144,,,,8.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.003314752903823046,0.003029373607423092,0.003323113888962923,0.0030092482121684104,,,,10.0,0.05,4,2,,alg3_port_dmrs,-0.0787701151750359,,48,576,,equal_total_overhead,,144,72,,,8.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.07477436079576204,0.06983951117524417,,,CDD-shifted PDP,10.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,-6.0,,192,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.08192107525713084,0.07135844793323959,0.08191990407926855,0.0715956703551149,,84.45619975357157,,10.0,0.03333333333333333,6,2,2.741011431175704,alg2_basis_reduced_support,-0.39636725934534356,,48,576,6,,96,96,,,,-6.0,3,192,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.07692003546475969,0.07032270397447216,0.07692666825115765,0.07054666871024286,,882.0628134033841,,10.0,0.03333333333333333,6,2,2.9434509003067895,alg2_basis_reduced_support,-0.12324214063132645,,48,576,8,,96,96,,,,-6.0,4,192,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.0750213598545468,0.06998510741768132,0.07503744500081277,0.06969875340466247,,104948.45750043307,,10.0,0.03333333333333333,6,2,3.1921230718800406,alg2_basis_reduced_support,-0.015253288667439198,,48,576,12,,96,96,,,,-6.0,6,192,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.13960114386071368,0.13015664220199497,0.1390819425408094,0.12890877402919237,1.1039732027004823,1.2425315398830135,,10.0,0.03333333333333333,6,2,,alg2_coherence_block,-2.6951803861420314,3,48,576,,,,96,,,,-6.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.07242320584983716,0.06570270111551701,0.07242695994477553,0.06565806803929647,,,,10.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.13852452707642993,,48,576,,equal_total_overhead,,96,48,,,-6.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.022056494676354513,0.022697948138526172,,,CDD-shifted PDP,10.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.027940944673198985,0.027248225255546037,0.027924991598194976,0.027241167791683445,,84.45619975357157,,10.0,0.03333333333333333,6,2,2.741011431175704,alg2_basis_reduced_support,-1.0245655768978488,,48,576,6,,96,96,,,,0.0,3,192,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.024567370616922827,0.024092214976885722,0.024565655046708136,0.024238454909115404,,882.0628134033841,,10.0,0.03333333333333333,6,2,2.9434509003067895,alg2_basis_reduced_support,-0.4679185571826458,,48,576,8,,96,96,,,,0.0,4,192,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.02246713155182673,0.022938890468800207,0.022478988371235884,0.022991407996094556,,104948.45750043307,,10.0,0.03333333333333333,6,2,3.1921230718800406,alg2_basis_reduced_support,-0.08240269218376658,,48,576,12,,96,96,,,,0.0,6,192,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.05454145233951969,0.0522528790360383,0.05419592277606365,0.051645315334598166,1.1039732027004823,1.2425315398830135,,10.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.9043012184375065,3,48,576,,,,96,,,,0.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.023166022253929955,0.020517599274474337,0.023137166643810606,0.02034444003750961,,,,10.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.20773681136741443,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.005030488951698245,0.0043384820688805,,,CDD-shifted PDP,10.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,8.0,,192,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.010226236214305377,0.008790413697832964,0.010221115074143795,0.00868596134588988,,84.45619975357157,,10.0,0.03333333333333333,6,2,2.741011431175704,alg2_basis_reduced_support,-3.078880782975339,,48,576,6,,96,96,,,,8.0,3,192,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.007358112481451015,0.006508684043306186,0.007353743204889751,0.006455925667215794,,882.0628134033841,,10.0,0.03333333333333333,6,2,2.9434509003067895,alg2_basis_reduced_support,-1.6489826058268617,,48,576,8,,96,96,,,,8.0,4,192,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.005346757467266282,0.00474736908964235,0.005339434047224273,0.00472538545802966,,104948.45750043307,,10.0,0.03333333333333333,6,2,3.1921230718800406,alg2_basis_reduced_support,-0.2588502695796563,,48,576,12,,96,96,,,,8.0,6,192,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.03263300524130544,0.030170050625726433,0.032466702381777714,0.029610469896760867,1.1039732027004823,1.2425315398830135,,10.0,0.03333333333333333,6,2,,alg2_coherence_block,-8.09827980396354,3,48,576,,,,96,,,,8.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.0051699932487081525,0.004281528338446425,0.005175372342943997,0.004256112778636473,,,,10.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.12331401124960398,,48,576,,equal_total_overhead,,96,48,,,8.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.12593506225335482,0.11197855870269423,,,CDD-shifted PDP,10.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,-6.0,,96,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.13517642000617183,0.12167761462855758,0.1351324235318507,0.12187238997752409,,84.50074805191008,,10.0,0.016666666666666666,12,2,2.7406623372550896,alg2_basis_reduced_support,-0.30612904497811716,,48,576,6,,48,48,,,,-6.0,3,96,,50
Alg2 Basis LMMSE E95,0.95,11,5,,267,,,,1041.6666666666667,128,0.12909952190022825,0.1162158707409934,0.12903130267602436,0.11589179831751698,,883.4112167278812,,10.0,0.016666666666666666,12,2,2.9429540592891197,alg2_basis_reduced_support,-0.10548420662535299,,48,576,8,,48,48,,,,-6.0,4,96,,50
Alg2 Basis LMMSE E99,0.99,11,5,,267,,,,1041.6666666666667,128,0.1263561280667899,0.112554987945751,0.12627976838907037,0.11198730216159208,,105719.13552968942,,10.0,0.016666666666666666,12,2,3.1913933381829835,alg2_basis_reduced_support,-0.011871154876151424,,48,576,12,,48,48,,,,-6.0,6,96,,50
Alg2 CoherenceBlock Bc0.9,,11,5,,267,0.9,8.01,267,1041.6666666666667,128,0.21783920002549956,0.20490499592021785,0.21665606573578322,0.20703830998171296,1.0763196008208185,1.149076690659522,,10.0,0.016666666666666666,12,2,,alg2_coherence_block,-2.3562419132547143,3,48,576,,,,48,,,,-6.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,,267,,,,1041.6666666666667,128,0.13463804291122894,0.12762372226898766,0.13463090365964794,0.12745161482977008,,,,10.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.28998099651905934,,48,576,,equal_total_overhead,,48,24,,,-6.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,,267,,,,1041.6666666666667,128,nan,nan,0.04338859043985587,0.039212913818447576,,,CDD-shifted PDP,10.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,50
Alg2 Basis LMMSE E90,0.9,11,5,,267,,,,1041.6666666666667,128,0.049855773574059424,0.04610119162158652,0.04990577971379989,0.04638802628620044,,84.50074805191008,,10.0,0.016666666666666666,12,2,2.7406623372550896,alg2_basis_reduced_support,-0.6077530378824054,,48,576,6,,48,48,,,,0.0,3,96,,50
