algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.18247218622703015,0.17659976638472275,0.18289429829218434,0.17724697048522464,,2997298793155.143,,100.0,0.016666666666666666,12,2,9.912278188727239,alg2_basis_reduced_support,-0.9122810162439916,,48,576,58,,48,48,,,,0.0,29,96,,30
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.16190077794023944,0.15966363806631478,0.1622171551923449,0.15926884523634993,,2997614146267.3022,,100.0,0.016666666666666666,12,2,11.419127001910732,alg2_basis_reduced_support,-0.39124715910207214,,48,576,74,,48,48,,,,0.0,37,96,,30
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.14883061789981078,0.14485206705013387,0.14916707678069227,0.14503950739894128,,2997782948577.7197,,100.0,0.016666666666666666,12,2,13.9445975741172,alg2_basis_reduced_support,-0.027009139812155455,,48,576,114,,48,48,,,,0.0,57,96,,30
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.4632389018531896,0.4548671446220242,0.45396688477594765,0.44695522996405845,2.232395380554914,2.4142135623731167,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-4.860521088336562,23,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.1495912835591839,0.1441600996477891,0.14952684670330793,0.14390097401254553,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.03747109805242364,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.2358302915529318,0.22498314339753836,,,CDD-shifted PDP,100.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,6,3,93,26,,,,2083.3333333333335,256,0.4894796943912361,0.4813998932835541,0.4888374283576119,0.4804869099495921,,92851715.94679567,,100.0,0.008333333333333333,24,2,4.775474598057405,alg2_basis_reduced_support,-3.165648628199607,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E70,0.7,6,3,93,26,,,,2083.3333333333335,256,0.3730868087346958,0.363813883146476,0.37247109398407346,0.3634601943750074,,9255872254.3731,,100.0,0.008333333333333333,24,2,6.497274539021805,alg2_basis_reduced_support,-1.984929865997651,,48,576,30,,24,24,,,,0.0,15,48,,30
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.26322911740007504,0.2564311989823297,0.2629007945527203,0.2554697389981624,,1724575.1069864437,,100.0,0.008333333333333333,24,2,9.841581881517252,alg2_basis_reduced_support,-0.4719231074965113,,48,576,58,,24,24,,,,0.0,29,48,,30
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.24618415985880782,0.2331834739295489,0.24584134649671513,0.2326032251145534,,91356.44202233985,,100.0,0.008333333333333333,24,2,11.31506395878874,alg2_basis_reduced_support,-0.18055338021006295,,48,576,74,,24,24,,,,0.0,37,48,,30
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.23669680400462859,0.22594776637031072,0.23632167984264993,0.2257904186204236,,464.66031632310467,,100.0,0.008333333333333333,24,2,13.743740014268488,alg2_basis_reduced_support,-0.009039771627593932,,48,576,114,,24,24,,,,0.0,57,48,,30
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.6673730848917623,0.6707538110768729,0.6614371445061076,0.6701704933689234,1.000000000000001,1.000000000000002,,100.0,0.008333333333333333,24,2,,alg2_coherence_block,-4.478889921496679,23,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.24042585177076514,0.23494834142953036,0.24049853018698372,0.2343642676615288,,,,100.0,0.008333333333333333,24,2,,alg3_port_dmrs,-0.08512838609445876,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,93,26,,,,4166.666666666667,512,nan,nan,0.061799402422173536,0.061601264319330204,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,3,2,93,26,,,,4166.666666666667,512,0.3501827423699314,0.3527743197816873,0.35012846459409996,0.352052109346997,,40769048.732706234,,100.0,0.05,4,2,4.793863105093597,alg2_basis_reduced_support,-7.532431436484028,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E70,0.7,3,2,93,26,,,,4166.666666666667,512,0.23887463503214237,0.23758919923138277,0.23885797366614997,0.23749978717159076,,5180974565036.773,,100.0,0.05,4,2,6.53898170069792,alg2_basis_reduced_support,-5.871554680395812,,48,576,30,,144,144,,,,0.0,15,288,,30
Alg2 Basis LMMSE E90,0.9,3,2,93,26,,,,4166.666666666667,512,0.10904914977709063,0.10369237797849055,0.10904875517477973,0.10366766843538985,,5187657685254.3125,,100.0,0.05,4,2,9.96441030361795,alg2_basis_reduced_support,-2.4663643669851174,,48,576,58,,144,144,,,,0.0,29,288,,30
Alg2 Basis LMMSE E95,0.95,3,2,93,26,,,,4166.666666666667,512,0.08080357376310769,0.07904175376558548,0.08079122686530381,0.07896336071579929,,5188041591101.144,,100.0,0.05,4,2,11.49634697816431,alg2_basis_reduced_support,-1.1637992757568807,,48,576,74,,144,144,,,,0.0,37,288,,30
Alg2 Basis LMMSE E99,0.99,3,2,93,26,,,,4166.666666666667,512,0.06363902455253752,0.06297757286431357,0.06364189402396798,0.06289396848949935,,5188179810509.203,,100.0,0.05,4,2,14.097196289312382,alg2_basis_reduced_support,-0.12758820412958694,,48,576,114,,144,144,,,,0.0,57,288,,30
Alg2 CoherenceBlock Bc0.9,,3,2,93,26,0.9,0.78,26,4166.666666666667,512,0.17791276545257764,0.17598113404887192,0.1755661488798368,0.17272721883251607,1.0773502691896266,1.1547005383792515,,100.0,0.05,4,2,,alg2_coherence_block,-4.534565071618905,23,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,93,26,,,,4166.666666666667,512,0.06195295266949751,0.06002089270374238,0.06201498773084666,0.06003364651139912,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.01512386475265028,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,93,26,,,,4166.666666666667,512,nan,nan,0.08125828709528214,0.08245981076073083,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,3,2,93,26,,,,4166.666666666667,512,0.3673116466892123,0.3786635197524839,0.36757682375170514,0.37879055377429977,,47260736.998265274,,100.0,0.03333333333333333,6,2,4.79232673220779,alg2_basis_reduced_support,-6.554804574185856,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E70,0.7,3,2,93,26,,,,4166.666666666667,512,0.2518119901748082,0.2580896881095931,0.25198406846209104,0.2581238680595167,,4230839778728.6885,,100.0,0.03333333333333333,6,2,6.535514097692825,alg2_basis_reduced_support,-4.915054203817707,,48,576,30,,96,96,,,,0.0,15,192,,30
Alg2 Basis LMMSE E90,0.9,3,2,93,26,,,,4166.666666666667,512,0.12630339880409977,0.11876645230404193,0.12638554872775082,0.11845222863267586,,4236406198382.8354,,100.0,0.03333333333333333,6,2,9.954412608239917,alg2_basis_reduced_support,-1.9182975509026332,,48,576,58,,96,96,,,,0.0,29,192,,30
Alg2 Basis LMMSE E95,0.95,3,2,93,26,,,,4166.666666666667,512,0.10076877680103678,0.09532747662534333,0.10082945968506782,0.0954034524169762,,4236745036900.852,,100.0,0.03333333333333333,6,2,11.481876132279305,alg2_basis_reduced_support,-0.9371977667511862,,48,576,74,,96,96,,,,0.0,37,192,,30
Alg2 Basis LMMSE E99,0.99,3,2,93,26,,,,4166.666666666667,512,0.08256003611254857,0.08373627419447735,0.08261447547097349,0.08390006933402293,,4236876942678.132,,100.0,0.03333333333333333,6,2,14.071346154806164,alg2_basis_reduced_support,-0.07188486552887936,,48,576,114,,96,96,,,,0.0,57,192,,30
Alg2 CoherenceBlock Bc0.9,,3,2,93,26,0.9,0.78,26,4166.666666666667,512,0.23283205871864104,0.24685247925972903,0.23321358875812073,0.2477907095821054,1.0817254077787606,1.2247448713915894,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-4.578861887847029,23,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,93,26,,,,4166.666666666667,512,0.08207664080024668,0.08272519832116185,0.08201434461525542,0.08277474455904082,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.04022155488639039,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,93,26,,,,4166.666666666667,512,nan,nan,0.1341554092571464,0.13145002559045954,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,3,2,93,26,,,,4166.666666666667,512,0.40907342242183176,0.41196281929096734,0.40925244504172914,0.4118294499974573,,47975657.574097,,100.0,0.016666666666666666,12,2,4.789681934205624,alg2_basis_reduced_support,-4.843830942708543,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E70,0.7,3,2,93,26,,,,4166.666666666667,512,0.2795363005009704,0.2717971514809969,0.2795541451447553,0.2721279113214198,,2991671303242.5073,,100.0,0.016666666666666666,12,2,6.529550994898825,alg2_basis_reduced_support,-3.1885774775635687,,48,576,30,,48,48,,,,0.0,15,96,,30
Alg2 Basis LMMSE E90,0.9,3,2,93,26,,,,4166.666666666667,512,0.16709895586301685,0.16057767436524936,0.16707814124171524,0.16056194661424383,,2995610488318.9966,,100.0,0.016666666666666666,12,2,9.937284868508952,alg2_basis_reduced_support,-0.9531144658356233,,48,576,58,,48,48,,,,0.0,29,96,,30
Alg2 Basis LMMSE E95,0.95,3,2,93,26,,,,4166.666666666667,512,0.14880874607937994,0.14364398291293745,0.14877980441701752,0.14334852556603747,,2995850903270.034,,100.0,0.016666666666666666,12,2,11.457158454028763,alg2_basis_reduced_support,-0.449357949838293,,48,576,74,,48,48,,,,0.0,37,96,,30
Alg2 Basis LMMSE E99,0.99,3,2,93,26,,,,4166.666666666667,512,0.1348842745983515,0.13210265147353384,0.13487112555988706,0.13219117196670888,,2995944922166.4243,,100.0,0.016666666666666666,12,2,14.027613171625607,alg2_basis_reduced_support,-0.02310793427320447,,48,576,114,,48,48,,,,0.0,57,96,,30
Alg2 CoherenceBlock Bc0.9,,3,2,93,26,0.9,0.78,26,4166.666666666667,512,0.3583689507398176,0.3514874919989498,0.3560206292486065,0.3479759254069694,1.075311556795111,1.4142135623730951,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-4.238669749743509,23,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,93,26,,,,4166.666666666667,512,0.13722532305314453,0.13654576201707191,0.13718550775245478,0.13649597425434867,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.09700046544185979,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,93,26,,,,4166.666666666667,512,nan,nan,0.5734562717583135,0.5699779778855184,,,CDD-shifted PDP,100.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,3,2,93,26,,,,4166.666666666667,512,0.7000021985689415,0.69265957753769,0.6999752890679609,0.6928677255855589,,2966737995457.235,,100.0,0.008333333333333333,24,2,2.3948409671028315,alg2_basis_reduced_support,-0.8658240169141798,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E70,0.7,3,2,93,26,,,,4166.666666666667,512,0.6428760109417031,0.6462718344898234,0.6428370654846707,0.6462091720425549,,2991671303242.507,,100.0,0.008333333333333333,24,2,3.2647754974494263,alg2_basis_reduced_support,-0.49600603016176353,,48,576,30,,24,24,,,,0.0,15,48,,30
Alg2 Basis LMMSE E90,0.9,3,2,93,26,,,,4166.666666666667,512,0.5909077364730456,0.588149572996364,0.5909210107361081,0.5880121841739918,,2995610488318.996,,100.0,0.008333333333333333,24,2,4.968642434254482,alg2_basis_reduced_support,-0.13029125112295378,,48,576,58,,24,24,,,,0.0,29,48,,30
Alg2 Basis LMMSE E95,0.95,3,2,93,26,,,,4166.666666666667,512,0.5801766274031929,0.576988383202963,0.5801254168501937,0.57694301319575,,2995850903270.033,,100.0,0.008333333333333333,24,2,5.728579227014382,alg2_basis_reduced_support,-0.05021586611543994,,48,576,74,,24,24,,,,0.0,37,48,,30
Alg2 Basis LMMSE E99,0.99,3,2,93,26,,,,4166.666666666667,512,0.5738418738242138,0.5703779317758353,0.5738456312505914,0.5703010969346516,,2995944922166.425,,100.0,0.008333333333333333,24,2,7.0138065858128,alg2_basis_reduced_support,-0.00294772779546888,,48,576,114,,24,24,,,,0.0,57,48,,30
Alg2 CoherenceBlock Bc0.9,,3,2,93,26,0.9,0.78,26,4166.666666666667,512,0.6879109129016086,0.6884216656390759,0.6874911962172819,0.6893657801587066,2914971142100495.5,5319857764057638.0,,100.0,0.008333333333333333,24,2,,alg2_coherence_block,-0.7876683422901704,23,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,93,26,,,,4166.666666666667,512,0.23629194048175875,0.22537674355083986,0.236183285614854,0.22541123307809374,,,,100.0,0.008333333333333333,24,2,,alg3_port_dmrs,3.8525114697164904,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
